REGION,TECHNOLOGY,TIMESLICE,YEAR,VALUE
REGION,GHCOSCP03O,S4D2,2039,0.89
REGION,GHCOSCP03O,S4D2,2040,0.89
REGION,GHCOSCP03O,S4D2,2041,0.89
REGION,GHCOSCP03O,S4D2,2042,0.89
REGION,GHCOSCP03O,S4D2,2043,0.89
REGION,GHCOSCP03O,S4D2,2044,0.89
REGION,GHCOSCP03O,S4D2,2045,0.89
REGION,GHCOSCP03O,S4D2,2046,0.89
REGION,GHCOSCP03O,S4D2,2047,0.89
REGION,GHCOSCP03O,S4D2,2048,0.89
REGION,GHCOSCP03O,S4D2,2049,0.89
REGION,GHCOSCP03O,S4D2,2050,0.89
REGION,GHCOSCP03O,S4D2,2051,0.89
REGION,GHCOSCP03O,S4D2,2052,0.89
REGION,GHCOSCP03O,S4D2,2053,0.89
REGION,GHCOSCP03O,S4D2,2054,0.89
REGION,GHCOSCP03O,S4D2,2055,0.89
REGION,GHCOSCP03O,S4D2,2056,0.89
REGION,GHCOSCP03O,S4D2,2057,0.89
REGION,GHCOSCP03O,S4D2,2058,0.89
REGION,GHCOSCP03O,S4D2,2059,0.89
REGION,GHCOSCP03O,S4D2,2060,0.89
REGION,GHCOSCP03O,S4D2,2061,0.89
REGION,GHCOSCP03O,S4D2,2062,0.89
REGION,GHCOSCP03O,S4D2,2063,0.89
REGION,GHCOSCP03O,S4D2,2064,0.89
REGION,GHCOSCP03O,S4D2,2065,0.89
REGION,GHCOSCP03O,S4D2,2066,0.89
REGION,GHCOSCP03O,S4D2,2067,0.89
REGION,GHCOSCP03O,S4D2,2068,0.89
REGION,GHCOSCP03O,S4D2,2069,0.89
REGION,GHCOSCP03O,S4D2,2070,0.89
REGION,GHCOSCP04O,S1D1,2015,0.89
REGION,GHCOSCP04O,S1D1,2016,0.89
REGION,GHCOSCP04O,S1D1,2017,0.89
REGION,GHCOSCP04O,S1D1,2018,0.89
REGION,GHCOSCP04O,S1D1,2019,0.89
REGION,GHCOSCP04O,S1D1,2020,0.89
REGION,GHCOSCP04O,S1D1,2021,0.89
REGION,GHCOSCP04O,S1D1,2022,0.89
REGION,GHCOSCP04O,S1D1,2023,0.89
REGION,GHCOSCP04O,S1D1,2024,0.89
REGION,GHCOSCP04O,S1D1,2025,0.89
REGION,GHCOSCP04O,S1D1,2026,0.89
REGION,GHCOSCP04O,S1D1,2027,0.89
REGION,GHCOSCP04O,S1D1,2028,0.89
REGION,GHCOSCP04O,S1D1,2029,0.89
REGION,GHCOSCP04O,S1D1,2030,0.89
REGION,GHCOSCP04O,S1D1,2031,0.89
REGION,GHCOSCP04O,S1D1,2032,0.89
REGION,GHCOSCP04O,S1D1,2033,0.89
REGION,GHCOSCP04O,S1D1,2034,0.89
REGION,GHCOSCP04O,S1D1,2035,0.89
REGION,GHCOSCP04O,S1D1,2036,0.89
REGION,GHCOSCP04O,S1D1,2037,0.89
REGION,GHCOSCP04O,S1D1,2038,0.89
REGION,GHCOSCP04O,S1D1,2039,0.89
REGION,GHCOSCP04O,S1D1,2040,0.89
REGION,GHCOSCP04O,S1D1,2041,0.89
REGION,GHCOSCP04O,S1D1,2042,0.89
REGION,GHCOSCP04O,S1D1,2043,0.89
REGION,GHCOSCP04O,S1D1,2044,0.89
REGION,GHCOSCP04O,S1D1,2045,0.89
REGION,GHCOSCP04O,S1D1,2046,0.89
REGION,GHCOSCP04O,S1D1,2047,0.89
REGION,GHCOSCP04O,S1D1,2048,0.89
REGION,GHCOSCP04O,S1D1,2049,0.89
REGION,GHCOSCP04O,S1D1,2050,0.89
REGION,GHCOSCP04O,S1D1,2051,0.89
REGION,GHCOSCP04O,S1D1,2052,0.89
REGION,GHCOSCP04O,S1D1,2053,0.89
REGION,GHCOSCP04O,S1D1,2054,0.89
REGION,GHCOSCP04O,S1D1,2055,0.89
REGION,GHCOSCP04O,S1D1,2056,0.89
REGION,GHCOSCP04O,S1D1,2057,0.89
REGION,GHCOSCP04O,S1D1,2058,0.89
REGION,GHCOSCP04O,S1D1,2059,0.89
REGION,GHCOSCP04O,S1D1,2060,0.89
REGION,GHCOSCP04O,S1D1,2061,0.89
REGION,GHCOSCP04O,S1D1,2062,0.89
REGION,GHCOSCP04O,S1D1,2063,0.89
REGION,GHCOSCP04O,S1D1,2064,0.89
REGION,GHCOSCP04O,S1D1,2065,0.89
REGION,GHCOSCP04O,S1D1,2066,0.89
REGION,GHCOSCP04O,S1D1,2067,0.89
REGION,GHCOSCP04O,S1D1,2068,0.89
REGION,GHCOSCP04O,S1D1,2069,0.89
REGION,GHCOSCP04O,S1D1,2070,0.89
REGION,GHCOSCP04O,S1D2,2015,0.89
REGION,GHCOSCP04O,S1D2,2016,0.89
REGION,GHCOSCP04O,S1D2,2017,0.89
REGION,GHCOSCP04O,S1D2,2018,0.89
REGION,GHCOSCP04O,S1D2,2019,0.89
REGION,GHCOSCP04O,S1D2,2020,0.89
REGION,GHCOSCP04O,S1D2,2021,0.89
REGION,GHCOSCP04O,S1D2,2022,0.89
REGION,GHCOSCP04O,S1D2,2023,0.89
REGION,GHCOSCP04O,S1D2,2024,0.89
REGION,GHCOSCP04O,S1D2,2025,0.89
REGION,GHCOSCP04O,S1D2,2026,0.89
REGION,GHCOSCP04O,S1D2,2027,0.89
REGION,GHCOSCP04O,S1D2,2028,0.89
REGION,GHCOSCP04O,S1D2,2029,0.89
REGION,GHCOSCP04O,S1D2,2030,0.89
REGION,GHCOSCP04O,S1D2,2031,0.89
REGION,GHCOSCP04O,S1D2,2032,0.89
REGION,GHCOSCP04O,S1D2,2033,0.89
REGION,GHCOSCP04O,S1D2,2034,0.89
REGION,GHCOSCP04O,S1D2,2035,0.89
REGION,GHCOSCP04O,S1D2,2036,0.89
REGION,GHCOSCP04O,S1D2,2037,0.89
REGION,GHCOSCP04O,S1D2,2038,0.89
REGION,GHCOSCP04O,S1D2,2039,0.89
REGION,GHCOSCP04O,S1D2,2040,0.89
REGION,GHCOSCP04O,S1D2,2041,0.89
REGION,GHCOSCP04O,S1D2,2042,0.89
REGION,GHCOSCP04O,S1D2,2043,0.89
REGION,GHCOSCP04O,S1D2,2044,0.89
REGION,GHCOSCP04O,S1D2,2045,0.89
REGION,GHCOSCP04O,S1D2,2046,0.89
REGION,GHCOSCP04O,S1D2,2047,0.89
REGION,GHCOSCP04O,S1D2,2048,0.89
REGION,GHCOSCP04O,S1D2,2049,0.89
REGION,GHCOSCP04O,S1D2,2050,0.89
REGION,GHCOSCP04O,S1D2,2051,0.89
REGION,GHCOSCP04O,S1D2,2052,0.89
REGION,GHCOSCP04O,S1D2,2053,0.89
REGION,GHCOSCP04O,S1D2,2054,0.89
REGION,GHCOSCP04O,S1D2,2055,0.89
REGION,GHCOSCP04O,S1D2,2056,0.89
REGION,GHCOSCP04O,S1D2,2057,0.89
REGION,GHCOSCP04O,S1D2,2058,0.89
REGION,GHCOSCP04O,S1D2,2059,0.89
REGION,GHCOSCP04O,S1D2,2060,0.89
REGION,GHCOSCP04O,S1D2,2061,0.89
REGION,GHCOSCP04O,S1D2,2062,0.89
REGION,GHCOSCP04O,S1D2,2063,0.89
REGION,GHCOSCP04O,S1D2,2064,0.89
REGION,GHCOSCP04O,S1D2,2065,0.89
REGION,GHCOSCP04O,S1D2,2066,0.89
REGION,GHCOSCP04O,S1D2,2067,0.89
REGION,GHCOSCP04O,S1D2,2068,0.89
REGION,GHCOSCP04O,S1D2,2069,0.89
REGION,GHCOSCP04O,S1D2,2070,0.89
REGION,GHCOSCP04O,S2D1,2015,0.89
REGION,GHCOSCP04O,S2D1,2016,0.89
REGION,GHCOSCP04O,S2D1,2017,0.89
REGION,GHCOSCP04O,S2D1,2018,0.89
REGION,GHCOSCP04O,S2D1,2019,0.89
REGION,GHCOSCP04O,S2D1,2020,0.89
REGION,GHCOSCP04O,S2D1,2021,0.89
REGION,GHCOSCP04O,S2D1,2022,0.89
REGION,GHCOSCP04O,S2D1,2023,0.89
REGION,GHCOSCP04O,S2D1,2024,0.89
REGION,GHCOSCP04O,S2D1,2025,0.89
REGION,GHCOSCP04O,S2D1,2026,0.89
REGION,GHCOSCP04O,S2D1,2027,0.89
REGION,GHCOSCP04O,S2D1,2028,0.89
REGION,GHCOSCP04O,S2D1,2029,0.89
REGION,GHCOSCP04O,S2D1,2030,0.89
REGION,GHCOSCP04O,S2D1,2031,0.89
REGION,GHCOSCP04O,S2D1,2032,0.89
REGION,GHCOSCP04O,S2D1,2033,0.89
REGION,GHCOSCP04O,S2D1,2034,0.89
REGION,GHCOSCP04O,S2D1,2035,0.89
REGION,GHCOSCP04O,S2D1,2036,0.89
REGION,GHCOSCP04O,S2D1,2037,0.89
REGION,GHCOSCP04O,S2D1,2038,0.89
REGION,GHCOSCP04O,S2D1,2039,0.89
REGION,GHCOSCP04O,S2D1,2040,0.89
REGION,GHCOSCP04O,S2D1,2041,0.89
REGION,GHCOSCP04O,S2D1,2042,0.89
REGION,GHCOSCP04O,S2D1,2043,0.89
REGION,GHCOSCP04O,S2D1,2044,0.89
REGION,GHCOSCP04O,S2D1,2045,0.89
REGION,GHCOSCP04O,S2D1,2046,0.89
REGION,GHCOSCP04O,S2D1,2047,0.89
REGION,GHCOSCP04O,S2D1,2048,0.89
REGION,GHCOSCP04O,S2D1,2049,0.89
REGION,GHCOSCP04O,S2D1,2050,0.89
REGION,GHCOSCP04O,S2D1,2051,0.89
REGION,GHCOSCP04O,S2D1,2052,0.89
REGION,GHCOSCP04O,S2D1,2053,0.89
REGION,GHCOSCP04O,S2D1,2054,0.89
REGION,GHCOSCP04O,S2D1,2055,0.89
REGION,GHCOSCP04O,S2D1,2056,0.89
REGION,GHCOSCP04O,S2D1,2057,0.89
REGION,GHCOSCP04O,S2D1,2058,0.89
REGION,GHCOSCP04O,S2D1,2059,0.89
REGION,GHCOSCP04O,S2D1,2060,0.89
REGION,GHCOSCP04O,S2D1,2061,0.89
REGION,GHCOSCP04O,S2D1,2062,0.89
REGION,GHCOSCP04O,S2D1,2063,0.89
REGION,GHCOSCP04O,S2D1,2064,0.89
REGION,GHCOSCP04O,S2D1,2065,0.89
REGION,GHCOSCP04O,S2D1,2066,0.89
REGION,GHCOSCP04O,S2D1,2067,0.89
REGION,GHCOSCP04O,S2D1,2068,0.89
REGION,GHCOSCP04O,S2D1,2069,0.89
REGION,GHCOSCP04O,S2D1,2070,0.89
REGION,GHCOSCP04O,S2D2,2015,0.89
REGION,GHCOSCP04O,S2D2,2016,0.89
REGION,GHCOSCP04O,S2D2,2017,0.89
REGION,GHCOSCP04O,S2D2,2018,0.89
REGION,GHCOSCP04O,S2D2,2019,0.89
REGION,GHCOSCP04O,S2D2,2020,0.89
REGION,GHCOSCP04O,S2D2,2021,0.89
REGION,GHCOSCP04O,S2D2,2022,0.89
REGION,GHCOSCP04O,S2D2,2023,0.89
REGION,GHCOSCP04O,S2D2,2024,0.89
REGION,GHCOSCP04O,S2D2,2025,0.89
REGION,GHCOSCP04O,S2D2,2026,0.89
REGION,GHCOSCP04O,S2D2,2027,0.89
REGION,GHCOSCP04O,S2D2,2028,0.89
REGION,GHCOSCP04O,S2D2,2029,0.89
REGION,GHCOSCP04O,S2D2,2030,0.89
REGION,GHCOSCP04O,S2D2,2031,0.89
REGION,GHCOSCP04O,S2D2,2032,0.89
REGION,GHCOSCP04O,S2D2,2033,0.89
REGION,GHCOSCP04O,S2D2,2034,0.89
REGION,GHCOSCP04O,S2D2,2035,0.89
REGION,GHCOSCP04O,S2D2,2036,0.89
REGION,GHCOSCP04O,S2D2,2037,0.89
REGION,GHCOSCP04O,S2D2,2038,0.89
REGION,GHCOSCP04O,S2D2,2039,0.89
REGION,GHCOSCP04O,S2D2,2040,0.89
REGION,GHCOSCP04O,S2D2,2041,0.89
REGION,GHCOSCP04O,S2D2,2042,0.89
REGION,GHCOSCP04O,S2D2,2043,0.89
REGION,GHCOSCP04O,S2D2,2044,0.89
REGION,GHCOSCP04O,S2D2,2045,0.89
REGION,GHCOSCP04O,S2D2,2046,0.89
REGION,GHCOSCP04O,S2D2,2047,0.89
REGION,GHCOSCP04O,S2D2,2048,0.89
REGION,GHCOSCP04O,S2D2,2049,0.89
REGION,GHCOSCP04O,S2D2,2050,0.89
REGION,GHCOSCP04O,S2D2,2051,0.89
REGION,GHCOSCP04O,S2D2,2052,0.89
REGION,GHCOSCP04O,S2D2,2053,0.89
REGION,GHCOSCP04O,S2D2,2054,0.89
REGION,GHCOSCP04O,S2D2,2055,0.89
REGION,GHCOSCP04O,S2D2,2056,0.89
REGION,GHCOSCP04O,S2D2,2057,0.89
REGION,GHCOSCP04O,S2D2,2058,0.89
REGION,GHCOSCP04O,S2D2,2059,0.89
REGION,GHCOSCP04O,S2D2,2060,0.89
REGION,GHCOSCP04O,S2D2,2061,0.89
REGION,GHCOSCP04O,S2D2,2062,0.89
REGION,GHCOSCP04O,S2D2,2063,0.89
REGION,GHCOSCP04O,S2D2,2064,0.89
REGION,GHCOSCP04O,S2D2,2065,0.89
REGION,GHCOSCP04O,S2D2,2066,0.89
REGION,GHCOSCP04O,S2D2,2067,0.89
REGION,GHCOSCP04O,S2D2,2068,0.89
REGION,GHCOSCP04O,S2D2,2069,0.89
REGION,GHCOSCP04O,S2D2,2070,0.89
REGION,GHCOSCP04O,S3D1,2015,0.89
REGION,GHCOSCP04O,S3D1,2016,0.89
REGION,GHCOSCP04O,S3D1,2017,0.89
REGION,GHCOSCP04O,S3D1,2018,0.89
REGION,GHCOSCP04O,S3D1,2019,0.89
REGION,GHCOSCP04O,S3D1,2020,0.89
REGION,GHCOSCP04O,S3D1,2021,0.89
REGION,GHCOSCP04O,S3D1,2022,0.89
REGION,GHCOSCP04O,S3D1,2023,0.89
REGION,GHCOSCP04O,S3D1,2024,0.89
REGION,GHCOSCP04O,S3D1,2025,0.89
REGION,GHCOSCP04O,S3D1,2026,0.89
REGION,GHCOSCP04O,S3D1,2027,0.89
REGION,GHCOSCP04O,S3D1,2028,0.89
REGION,GHCOSCP04O,S3D1,2029,0.89
REGION,GHCOSCP04O,S3D1,2030,0.89
REGION,GHCOSCP04O,S3D1,2031,0.89
REGION,GHCOSCP04O,S3D1,2032,0.89
REGION,GHCOSCP04O,S3D1,2033,0.89
REGION,GHCOSCP04O,S3D1,2034,0.89
REGION,GHCOSCP04O,S3D1,2035,0.89
REGION,GHCOSCP04O,S3D1,2036,0.89
REGION,GHCOSCP04O,S3D1,2037,0.89
REGION,GHCOSCP04O,S3D1,2038,0.89
REGION,GHCOSCP04O,S3D1,2039,0.89
REGION,GHCOSCP04O,S3D1,2040,0.89
REGION,GHCOSCP04O,S3D1,2041,0.89
REGION,GHCOSCP04O,S3D1,2042,0.89
REGION,GHCOSCP04O,S3D1,2043,0.89
REGION,GHCOSCP04O,S3D1,2044,0.89
REGION,GHCOSCP04O,S3D1,2045,0.89
REGION,GHCOSCP04O,S3D1,2046,0.89
REGION,GHCOSCP04O,S3D1,2047,0.89
REGION,GHCOSCP04O,S3D1,2048,0.89
REGION,GHCOSCP04O,S3D1,2049,0.89
REGION,GHCOSCP04O,S3D1,2050,0.89
REGION,GHCOSCP04O,S3D1,2051,0.89
REGION,GHCOSCP04O,S3D1,2052,0.89
REGION,GHCOSCP04O,S3D1,2053,0.89
REGION,GHCOSCP04O,S3D1,2054,0.89
REGION,GHCOSCP04O,S3D1,2055,0.89
REGION,GHCOSCP04O,S3D1,2056,0.89
REGION,GHCOSCP04O,S3D1,2057,0.89
REGION,GHCOSCP04O,S3D1,2058,0.89
REGION,GHCOSCP04O,S3D1,2059,0.89
REGION,GHCOSCP04O,S3D1,2060,0.89
REGION,GHCOSCP04O,S3D1,2061,0.89
REGION,GHCOSCP04O,S3D1,2062,0.89
REGION,GHCOSCP04O,S3D1,2063,0.89
REGION,GHCOSCP04O,S3D1,2064,0.89
REGION,GHCOSCP04O,S3D1,2065,0.89
REGION,GHCOSCP04O,S3D1,2066,0.89
REGION,GHCOSCP04O,S3D1,2067,0.89
REGION,GHCOSCP04O,S3D1,2068,0.89
REGION,GHCOSCP04O,S3D1,2069,0.89
REGION,GHCOSCP04O,S3D1,2070,0.89
REGION,GHCOSCP04O,S3D2,2015,0.89
REGION,GHCOSCP04O,S3D2,2016,0.89
REGION,GHCOSCP04O,S3D2,2017,0.89
REGION,GHCOSCP04O,S3D2,2018,0.89
REGION,GHCOSCP04O,S3D2,2019,0.89
REGION,GHCOSCP04O,S3D2,2020,0.89
REGION,GHCOSCP04O,S3D2,2021,0.89
REGION,GHCOSCP04O,S3D2,2022,0.89
REGION,GHCOSCP04O,S3D2,2023,0.89
REGION,GHCOSCP04O,S3D2,2024,0.89
REGION,GHCOSCP04O,S3D2,2025,0.89
REGION,GHCOSCP04O,S3D2,2026,0.89
REGION,GHCOSCP04O,S3D2,2027,0.89
REGION,GHCOSCP04O,S3D2,2028,0.89
REGION,GHCOSCP04O,S3D2,2029,0.89
REGION,GHCOSCP04O,S3D2,2030,0.89
REGION,GHCOSCP04O,S3D2,2031,0.89
REGION,GHCOSCP04O,S3D2,2032,0.89
REGION,GHCOSCP04O,S3D2,2033,0.89
REGION,GHCOSCP04O,S3D2,2034,0.89
REGION,GHCOSCP04O,S3D2,2035,0.89
REGION,GHCOSCP04O,S3D2,2036,0.89
REGION,GHCOSCP04O,S3D2,2037,0.89
REGION,GHCOSCP04O,S3D2,2038,0.89
REGION,GHCOSCP04O,S3D2,2039,0.89
REGION,GHCOSCP04O,S3D2,2040,0.89
REGION,GHCOSCP04O,S3D2,2041,0.89
REGION,GHCOSCP04O,S3D2,2042,0.89
REGION,GHCOSCP04O,S3D2,2043,0.89
REGION,GHCOSCP04O,S3D2,2044,0.89
REGION,GHCOSCP04O,S3D2,2045,0.89
REGION,GHCOSCP04O,S3D2,2046,0.89
REGION,GHCOSCP04O,S3D2,2047,0.89
REGION,GHCOSCP04O,S3D2,2048,0.89
REGION,GHCOSCP04O,S3D2,2049,0.89
REGION,GHCOSCP04O,S3D2,2050,0.89
REGION,GHCOSCP04O,S3D2,2051,0.89
REGION,GHCOSCP04O,S3D2,2052,0.89
REGION,GHCOSCP04O,S3D2,2053,0.89
REGION,GHCOSCP04O,S3D2,2054,0.89
REGION,GHCOSCP04O,S3D2,2055,0.89
REGION,GHCOSCP04O,S3D2,2056,0.89
REGION,GHCOSCP04O,S3D2,2057,0.89
REGION,GHCOSCP04O,S3D2,2058,0.89
REGION,GHCOSCP04O,S3D2,2059,0.89
REGION,GHCOSCP04O,S3D2,2060,0.89
REGION,GHCOSCP04O,S3D2,2061,0.89
REGION,GHCOSCP04O,S3D2,2062,0.89
REGION,GHCOSCP04O,S3D2,2063,0.89
REGION,GHCOSCP04O,S3D2,2064,0.89
REGION,GHCOSCP04O,S3D2,2065,0.89
REGION,GHCOSCP04O,S3D2,2066,0.89
REGION,GHCOSCP04O,S3D2,2067,0.89
REGION,GHCOSCP04O,S3D2,2068,0.89
REGION,GHCOSCP04O,S3D2,2069,0.89
REGION,GHCOSCP04O,S3D2,2070,0.89
REGION,GHCOSCP04O,S4D1,2015,0.89
REGION,GHCOSCP04O,S4D1,2016,0.89
REGION,GHCOSCP04O,S4D1,2017,0.89
REGION,GHCOSCP04O,S4D1,2018,0.89
REGION,GHCOSCP04O,S4D1,2019,0.89
REGION,GHCOSCP04O,S4D1,2020,0.89
REGION,GHCOSCP04O,S4D1,2021,0.89
REGION,GHCOSCP04O,S4D1,2022,0.89
REGION,GHCOSCP04O,S4D1,2023,0.89
REGION,GHCOSCP04O,S4D1,2024,0.89
REGION,GHCOSCP04O,S4D1,2025,0.89
REGION,GHCOSCP04O,S4D1,2026,0.89
REGION,GHCOSCP04O,S4D1,2027,0.89
REGION,GHCOSCP04O,S4D1,2028,0.89
REGION,GHCOSCP04O,S4D1,2029,0.89
REGION,GHCOSCP04O,S4D1,2030,0.89
REGION,GHCOSCP04O,S4D1,2031,0.89
REGION,GHCOSCP04O,S4D1,2032,0.89
REGION,GHCOSCP04O,S4D1,2033,0.89
REGION,GHCOSCP04O,S4D1,2034,0.89
REGION,GHCOSCP04O,S4D1,2035,0.89
REGION,GHCOSCP04O,S4D1,2036,0.89
REGION,GHCOSCP04O,S4D1,2037,0.89
REGION,GHCOSCP04O,S4D1,2038,0.89
REGION,GHCOSCP04O,S4D1,2039,0.89
REGION,GHCOSCP04O,S4D1,2040,0.89
REGION,GHCOSCP04O,S4D1,2041,0.89
REGION,GHCOSCP04O,S4D1,2042,0.89
REGION,GHCOSCP04O,S4D1,2043,0.89
REGION,GHCOSCP04O,S4D1,2044,0.89
REGION,GHCOSCP04O,S4D1,2045,0.89
REGION,GHCOSCP04O,S4D1,2046,0.89
REGION,GHCOSCP04O,S4D1,2047,0.89
REGION,GHCOSCP04O,S4D1,2048,0.89
REGION,GHCOSCP04O,S4D1,2049,0.89
REGION,GHCOSCP04O,S4D1,2050,0.89
REGION,GHCOSCP04O,S4D1,2051,0.89
REGION,GHCOSCP04O,S4D1,2052,0.89
REGION,GHCOSCP04O,S4D1,2053,0.89
REGION,GHCOSCP04O,S4D1,2054,0.89
REGION,GHCOSCP04O,S4D1,2055,0.89
REGION,GHCOSCP04O,S4D1,2056,0.89
REGION,GHCOSCP04O,S4D1,2057,0.89
REGION,GHCOSCP04O,S4D1,2058,0.89
REGION,GHCOSCP04O,S4D1,2059,0.89
REGION,GHCOSCP04O,S4D1,2060,0.89
REGION,GHCOSCP04O,S4D1,2061,0.89
REGION,GHCOSCP04O,S4D1,2062,0.89
REGION,GHCOSCP04O,S4D1,2063,0.89
REGION,GHCOSCP04O,S4D1,2064,0.89
REGION,GHCOSCP04O,S4D1,2065,0.89
REGION,GHCOSCP04O,S4D1,2066,0.89
REGION,GHCOSCP04O,S4D1,2067,0.89
REGION,GHCOSCP04O,S4D1,2068,0.89
REGION,GHCOSCP04O,S4D1,2069,0.89
REGION,GHCOSCP04O,S4D1,2070,0.89
REGION,GHCOSCP04O,S4D2,2015,0.89
REGION,GHCOSCP04O,S4D2,2016,0.89
REGION,GHCOSCP04O,S4D2,2017,0.89
REGION,GHCOSCP04O,S4D2,2018,0.89
REGION,GHCOSCP04O,S4D2,2019,0.89
REGION,GHCOSCP04O,S4D2,2020,0.89
REGION,GHCOSCP04O,S4D2,2021,0.89
REGION,GHCOSCP04O,S4D2,2022,0.89
REGION,GHCOSCP04O,S4D2,2023,0.89
REGION,GHCOSCP04O,S4D2,2024,0.89
REGION,GHCOSCP04O,S4D2,2025,0.89
REGION,GHCOSCP04O,S4D2,2026,0.89
REGION,GHCOSCP04O,S4D2,2027,0.89
REGION,GHCOSCP04O,S4D2,2028,0.89
REGION,GHCOSCP04O,S4D2,2029,0.89
REGION,GHCOSCP04O,S4D2,2030,0.89
REGION,GHCOSCP04O,S4D2,2031,0.89
REGION,GHCOSCP04O,S4D2,2032,0.89
REGION,GHCOSCP04O,S4D2,2033,0.89
REGION,GHCOSCP04O,S4D2,2034,0.89
REGION,GHCOSCP04O,S4D2,2035,0.89
REGION,GHCOSCP04O,S4D2,2036,0.89
REGION,GHCOSCP04O,S4D2,2037,0.89
REGION,GHCOSCP04O,S4D2,2038,0.89
REGION,GHCOSCP04O,S4D2,2039,0.89
REGION,GHCOSCP04O,S4D2,2040,0.89
REGION,GHCOSCP04O,S4D2,2041,0.89
REGION,GHCOSCP04O,S4D2,2042,0.89
REGION,GHCOSCP04O,S4D2,2043,0.89
REGION,GHCOSCP04O,S4D2,2044,0.89
REGION,GHCOSCP04O,S4D2,2045,0.89
REGION,GHCOSCP04O,S4D2,2046,0.89
REGION,GHCOSCP04O,S4D2,2047,0.89
REGION,GHCOSCP04O,S4D2,2048,0.89
REGION,GHCOSCP04O,S4D2,2049,0.89
REGION,GHCOSCP04O,S4D2,2050,0.89
REGION,GHCOSCP04O,S4D2,2051,0.89
REGION,GHCOSCP04O,S4D2,2052,0.89
REGION,GHCOSCP04O,S4D2,2053,0.89
REGION,GHCOSCP04O,S4D2,2054,0.89
REGION,GHCOSCP04O,S4D2,2055,0.89
REGION,GHCOSCP04O,S4D2,2056,0.89
REGION,GHCOSCP04O,S4D2,2057,0.89
REGION,GHCOSCP04O,S4D2,2058,0.89
REGION,GHCOSCP04O,S4D2,2059,0.89
REGION,GHCOSCP04O,S4D2,2060,0.89
REGION,GHCOSCP04O,S4D2,2061,0.89
REGION,GHCOSCP04O,S4D2,2062,0.89
REGION,GHCOSCP04O,S4D2,2063,0.89
REGION,GHCOSCP04O,S4D2,2064,0.89
REGION,GHCOSCP04O,S4D2,2065,0.89
REGION,GHCOSCP04O,S4D2,2066,0.89
REGION,GHCOSCP04O,S4D2,2067,0.89
REGION,GHCOSCP04O,S4D2,2068,0.89
REGION,GHCOSCP04O,S4D2,2069,0.89
REGION,GHCOSCP04O,S4D2,2070,0.89
REGION,GHCOSCP01N,S1D1,2015,0.94
REGION,GHCOSCP01N,S1D1,2016,0.94
REGION,GHCOSCP01N,S1D1,2017,0.94
REGION,GHCOSCP01N,S1D1,2018,0.94
REGION,GHCOSCP01N,S1D1,2019,0.94
REGION,GHCOSCP01N,S1D1,2020,0.94
REGION,GHCOSCP01N,S1D1,2021,0.94
REGION,GHCOSCP01N,S1D1,2022,0.94
REGION,GHCOSCP01N,S1D1,2023,0.94
REGION,GHCOSCP01N,S1D1,2024,0.94
REGION,GHCOSCP01N,S1D1,2025,0.94
REGION,GHCOSCP01N,S1D1,2026,0.94
REGION,GHCOSCP01N,S1D1,2027,0.94
REGION,GHCOSCP01N,S1D1,2028,0.94
REGION,GHCOSCP01N,S1D1,2029,0.94
REGION,GHCOSCP01N,S1D1,2030,0.94
REGION,GHCOSCP01N,S1D1,2031,0.94
REGION,GHCOSCP01N,S1D1,2032,0.94
REGION,GHCOSCP01N,S1D1,2033,0.94
REGION,GHCOSCP01N,S1D1,2034,0.94
REGION,GHCOSCP01N,S1D1,2035,0.94
REGION,GHCOSCP01N,S1D1,2036,0.94
REGION,GHCOSCP01N,S1D1,2037,0.94
REGION,GHCOSCP01N,S1D1,2038,0.94
REGION,GHCOSCP01N,S1D1,2039,0.94
REGION,GHCOSCP01N,S1D1,2040,0.94
REGION,GHCOSCP01N,S1D1,2041,0.94
REGION,GHCOSCP01N,S1D1,2042,0.94
REGION,GHCOSCP01N,S1D1,2043,0.94
REGION,GHCOSCP01N,S1D1,2044,0.94
REGION,GHCOSCP01N,S1D1,2045,0.94
REGION,GHCOSCP01N,S1D1,2046,0.94
REGION,GHCOSCP01N,S1D1,2047,0.94
REGION,GHCOSCP01N,S1D1,2048,0.94
REGION,GHCOSCP01N,S1D1,2049,0.94
REGION,GHCOSCP01N,S1D1,2050,0.94
REGION,GHCOSCP01N,S1D1,2051,0.94
REGION,GHCOSCP01N,S1D1,2052,0.94
REGION,GHCOSCP01N,S1D1,2053,0.94
REGION,GHCOSCP01N,S1D1,2054,0.94
REGION,GHCOSCP01N,S1D1,2055,0.94
REGION,GHCOSCP01N,S1D1,2056,0.94
REGION,GHCOSCP01N,S1D1,2057,0.94
REGION,GHCOSCP01N,S1D1,2058,0.94
REGION,GHCOSCP01N,S1D1,2059,0.94
REGION,GHCOSCP01N,S1D1,2060,0.94
REGION,GHCOSCP01N,S1D1,2061,0.94
REGION,GHCOSCP01N,S1D1,2062,0.94
REGION,GHCOSCP01N,S1D1,2063,0.94
REGION,GHCOSCP01N,S1D1,2064,0.94
REGION,GHCOSCP01N,S1D1,2065,0.94
REGION,GHCOSCP01N,S1D1,2066,0.94
REGION,GHCOSCP01N,S1D1,2067,0.94
REGION,GHCOSCP01N,S1D1,2068,0.94
REGION,GHCOSCP01N,S1D1,2069,0.94
REGION,GHCOSCP01N,S1D1,2070,0.94
REGION,GHCOSCP01N,S1D2,2015,0.94
